,Title,Description,User_enrolled,Rating,User_vote,Link,Category,Level
2536,RPG Inventory Systems Intermediate C Game Coding Course,Implement An RPG-Style Inventory System. All Code Base Provided As A Flexible Asset Pack,4529.0,4.5,212.0,https://www.udemy.com/course/unityinventory/,Tech,Beginner
2537,Basic HTML  CSS beginners Build Project,Build your programming career with the ultimate basic HTML5 & CSS course!,6918.0,4.4,212.0,https://www.udemy.com/course/basic-html-and-css-for-beginners/,Tech,All Levels
2538,Interactive Programming Python,A Python Practical Programming Course for Absolute Beginners - Learn how to Code in Python and Improve your Productivity,7618.0,2.6,212.0,https://www.udemy.com/course/interactive-programming-in-python/,Tech,All Levels
2539,Natural Language Processing Text Mining Coding,Analyze Text using Natural Language Processing ( NLP ) techniques & Text Mining without writing a single line of code.,1004.0,4.8,212.0,https://www.udemy.com/course/master-natural-language-processing-nlp-text-mining-without-coding/,Tech,Beginner
2540,Mastering SharePoint 2013 Development C  II,Learn How to build Advanced Applications for SharePoint in easy steps,2109.0,3.8,212.0,https://www.udemy.com/course/sharepoint2013developmentpart2/,Tech,All Levels
2541,Creating Accessible Websites,"Achieve WCAG compliance, learn accessibility testing, WAI-ARIA, and website optimization for screen readers",1174.0,4.2,212.0,https://www.udemy.com/course/creating-accessible-websites/,Tech,All Levels
2542,AWS CodeCommit CodeBuild CodeDeploy CodePipeline  Hands,Learn Continuous Integration and Continuous Delivery/Deployment process (CI/CD) in AWS using AWS Developer Tools,4387.0,4.6,212.0,https://www.udemy.com/course/aws-codecommit-codebuild-codedeploy-codepipeline-hands-on/,Tech,All Levels
2543,Azure MasterClass Analyze Data Azure Stream Analytics,Analyze your data in the cloud in real time with Azure Stream Analytics. Get insights from data in real time at scale.,2988.0,3.9,211.0,https://www.udemy.com/course/azure-masterclass-analyze-data-with-azure-stream-analytics-azure-asa/,Tech,Intermediate
2544,Learn Vue 1 JS introduction simple reactive JavaScript,Starting point introduction to Vuejs and how to use Vuejs to create interactive dynamic content via JavaScript and Vuejs,32055.0,4.0,211.0,https://www.udemy.com/course/learn-vue-js-introduction-to-simple-reactive-javascript/,Tech,All Levels
2545,Beginners Introduction Web Development,"Overview about creating content online, how websites work and top resources to use to create web content",28670.0,4.6,211.0,https://www.udemy.com/course/explore-web-development/,Tech,All Levels
2546,Data Structures Algorithms java,"Data Structures and algorithms: Binary Search Tree (BST), Linked List, Stack, Queue, Array, Selection and Insertion Sort",6927.0,4.4,211.0,https://www.udemy.com/course/data-structures-and-algorithms-using-java/,Tech,All Levels
2547,Ionic Basics,Learn to build mobile apps for Android and iOS using Web Technologies.,5824.0,4.3,211.0,https://www.udemy.com/course/ionic-basics/,Tech,All Levels
2548,Basic Manual Software Testing AgileBugzilla beginners,Kick start ur career in manual testing -best simple and easy course on manual software Testing -manual testing +bugzilla,1094.0,4.3,211.0,https://www.udemy.com/course/manual-software-testing-course-best-for-beginners/,Tech,All Levels
2549,Learn Dart 2 90 minutes,Become familiar with the basics of the Dart programming language and start using it today,4689.0,4.0,211.0,https://www.udemy.com/course/learn-dart-2-in-90-minutes/,Tech,Intermediate
2550,PHP  MySQL Beginners,This course contains all of topics about PHP and MYSQL. Let's start and code web sites,15516.0,3.1,210.0,https://www.udemy.com/course/everything-about-php-for-beginner/,Tech,Beginner
2551,Java Sorting Algorithms Newbs,Scared of algorithms? Fear no longer as you learn how to implement various non-threatening sorting algorithms.,3697.0,4.9,210.0,https://www.udemy.com/course/java-sorting-algorithms-for-newbs/,Tech,Beginner
2552,PHP Beginners 2020 2 PDO MySQL phpMyAdmin,"Every line of code explained. Learn PHP, PDO, MySQL & phpMyAdmin to create data driven websites. Award winning teacher.",1292.0,4.7,210.0,https://www.udemy.com/course/php-and-mysql-for-beginners/,Tech,Beginner
2553,Master Python interview special banks  startups,Ace your interview questions and get hired as a professional Python developer in prestigious companies!,2914.0,4.6,210.0,https://www.udemy.com/course/master-the-python-interview-1/,Tech,Beginner
2554,React Redux Firebase CRUD Application Authentication,Learn React from scratch with Redux and Firebase(database) to build web apps with Authentication and CRUD features.,6533.0,4.2,210.0,https://www.udemy.com/course/react-redux-firebase/,Tech,All Levels
2555,Learn RPA Automation 11 Scratch,RPA Automation Anywhere Beginner Guide,739.0,4.0,210.0,https://www.udemy.com/course/learn-automation-anywhere/,Tech,Beginner
2556,Learn Program Making Games Unity,Game development made easy. Learn C# using Unity and create multiple games,1248.0,4.6,210.0,https://www.udemy.com/course/makingunitygames/,Tech,All Levels
2557,Apache Spark 3  Spark Programming Python Beginners,Data Engineering using Spark Structured API,799.0,4.6,210.0,https://www.udemy.com/course/apache-spark-programming-in-python-for-beginners/,Tech,Beginner
2558,Learn HTML 5 1 hour,Learn how to code in HTML 5 in 1 hour. This class is set up for complete beginners!,11694.0,4.1,209.0,https://www.udemy.com/course/learn-html-5-in-1-hour/,Tech,All Levels
2559,Developing S3 AWS Python Boto3 Series,"Learn multi-part file uploads, host a static website, use Route53 to route traffic to your S3 website and much more!",1539.0,4.5,209.0,https://www.udemy.com/course/aws-with-python-and-boto3-implementing-solutions-with-s3/,Tech,Intermediate
2560,Build Battle Royale RPG Unity Blender,Create two awesome Games with Blender and Unity®,2475.0,4.7,209.0,https://www.udemy.com/course/build-a-battle-royale-and-an-rpg-in-unity-and-blender/,Tech,Beginner
2561,Learn Oracle SQL,Your first step to become an Oracle SQL Developer,8676.0,3.9,209.0,https://www.udemy.com/course/learn-oracle-sql/,Tech,All Levels
2562,Learn Advanced PHP Programming,Are you ready to take your web dev skills to the next level? Includes 6 hours of training with exercise files.,1519.0,4.6,209.0,https://www.udemy.com/course/learn-advanced-php-programming/,Tech,Intermediate
2563,Machine Learning Optimization Genetic Algorithm,Learn how to optimize Machine Learning algorithms' performances and apply feature selection using Genetic Algorithm,1551.0,4.5,209.0,https://www.udemy.com/course/machine-learning-optimization-using-genetic-algorithm/,Tech,Beginner
2564,Docker Compose Depth,Learn Docker containerization in depth using Docker's Compose Tool,1806.0,4.3,209.0,https://www.udemy.com/course/docker-compose-in-depth/,Tech,Expert
2565,Ruby Ruby Rails Starter,Learn Ruby and Ruby on Rails 5 - the perfect starter course,3187.0,4.8,209.0,https://www.udemy.com/course/pro-rubyonrails-starter/,Tech,Beginner
2566,Unreal Engine 4 SoulsLike Action RPG w Multiplayer,Create a high-quality Souls-like Action RPG for both Single and Multiplayer in Unreal Engine 4,1859.0,4.5,208.0,https://www.udemy.com/course/souls-action-rpg-ue4-multiplayer/,Tech,Beginner
2567,Starting 2D Game Development Unity C,Begin your Game Development Journey,9810.0,4.2,208.0,https://www.udemy.com/course/2d-game-development-unity/,Tech,All Levels
2568,Complete SQL  Databases Bootcamp Zero Mastery 2020,"Master SQL, Database Management & Design and learn to work with databases like PostgreSQL, MySQL + more. With Exercises!",4325.0,4.8,208.0,https://www.udemy.com/course/complete-sql-databases-bootcamp-zero-to-mastery/,Tech,Intermediate
2569,Artificial Intelligence Civil Engineers 1,Welcome to the Future of Civil Engineering powered by Artificial Intelligence in 2020.,17236.0,3.8,208.0,https://www.udemy.com/course/artificial-intelligence-for-civil-engineers-part-1/,Tech,Beginner
2570,Building Chatbots Amazon Lex IBM Watson,"Learn how to build bots on Amazon Lex, IBM Watson, Facebook Messenger, Twilio, and more",2488.0,3.9,208.0,https://www.udemy.com/course/building-chatbots-with-amazon-lex-and-ibm-watson/,Tech,Intermediate
2571,Bootstrap Developer scratch,Learn Bootstrap from basics and create great Websites. Start from scratch and learn fast production technique.,5806.0,4.5,208.0,https://www.udemy.com/course/be-a-bootstrap-developer-from-scratch/,Tech,Beginner
2572,Certified Digital Forensics Examiner CDFE,Certified Digital Forensics Examiner (CDFE),960.0,4.1,208.0,https://www.udemy.com/course/certified-digital-forensics-examiner-cdfe/,Tech,Beginner
2573,Building RESTful Web APIs ASPNET Core 31,Learn how to build and deploy an ASP.NET Core Web API!,1099.0,4.5,208.0,https://www.udemy.com/course/building-restful-web-apis-with-aspnet-core/,Tech,All Levels
2574,Angular Components  like Pro Angular 24567,Master the Angular Components like a PRO to create technically brilliant components,2756.0,4.0,203.0,https://www.udemy.com/course/angular-components-like-a-pro/,Tech,All Levels
2575,RabbitMQ  Java Spring Boot System Integration,Learn using Rabbit MQ & Java for asynchronous messaging and data transfer among systems in real time fashion,1266.0,4.3,207.0,https://www.udemy.com/course/rabbitmq-java-spring-boot-for-system-integration/,Tech,Beginner
2576,Learn SQL Server DBA Skills Scratch,A guide to becoming an SQL Server Database Administrator - DBA,1740.0,3.9,207.0,https://www.udemy.com/course/learn-sql-server-dba-skills-from-scratch/,Tech,Beginner
2577,iOS 9 Swift 2 Basics Pro 25 Projects 20 Apps 7 Games,"Complete iOS 9 Swift Course. A Practical Approach From Basics to Professional Level, 25 Projects, 20 Full Apps, 7 Games",3885.0,3.7,207.0,https://www.udemy.com/course/ios-swift-basic-to-pro-learn-by-making-20-apps-in-ios8/,Tech,All Levels
2578,JavaScript 2018 Modern Approach,Let Get Rid Of Boring Things And Learn JavaScript Quickly.,951.0,3.4,207.0,https://www.udemy.com/course/modern-javascript-from-beginner-to-professional/,Tech,All Levels
2579,Implementing Data Warehouse Microsoft SQL Server,Design and implement a data warehouse,1909.0,4.0,207.0,https://www.udemy.com/course/implementing-a-data-warehouse-with-microsoft-sql-server/,Tech,Beginner
2580,Learn Flowcharting Professional programmer,Learn the most important skills for programmers,25247.0,4.2,207.0,https://www.udemy.com/course/flowcharting-flowchart-learn-flowcharting-be-a-professional-programmer/,Tech,Expert
2581,ASPNET MVC Web Development,"Learn Web and Apps Development with ASP.NET MVC, C#, Signal-R and ADO.NET",18053.0,3.2,207.0,https://www.udemy.com/course/aspnet-mvc-web-development/,Tech,Beginner
2582,Modern JavaScript Building RealWorld RealTime Apps,A project-based course using the latest features and techniques from JavaScript,2346.0,4.0,207.0,https://www.udemy.com/course/real-world-real-time-modern-javascript/,Tech,Intermediate
2583,Learn jQuery Example Course,Introduction to the wonderful world of using jQuery to increase speed. Learn to power Dynamic and interactive web 2.0,17963.0,4.4,207.0,https://www.udemy.com/course/complete-jquery-course/,Tech,Beginner
2584,HTML5CSS3 Bootstrap 4 Build Websites HindiUrdu,"HTML5,CSS3 and Bootstrap 4 and S.E.O Build websites and publish websites to Internet and Earn Money making website",13945.0,3.9,207.0,https://www.udemy.com/course/css3-in-hindi/,Tech,Beginner
2585,Learn Create Person Shooter Unity  C,Game development made easy. Learn C# with Unity and create your very own FPS game.,1507.0,4.5,207.0,https://www.udemy.com/course/unityfpsgame/,Tech,All Levels
2586,Complete Vuejs 3 Inc Composition API Vue Router Vuex,"Vue.js 3 is here! Learn from ""Hello, Vue!"" to building large apps with Vuex and Vue Router.",13076.0,4.6,206.0,https://www.udemy.com/course/complete-vuejs-3-crash-course-composition-api-vue-router-vuex/,Tech,Intermediate
2587,Complete guide AWS Step Functions,Master the art of serverless workflow orchestrate in AWS.,1329.0,4.5,206.0,https://www.udemy.com/course/complete-guide-to-aws-step-functions/,Tech,All Levels
2588,0 1 Learn Java Programming Live FreeLearn Code,An accessible yet serious guide to Java programming for everyone,4639.0,3.6,206.0,https://www.udemy.com/course/from-0-to-1-java/,Tech,All Levels
2589,Modern Android app Java MVVM Dagger2 RxJava more,"Learn the latest Android technologies including Dagger2, MVVM, Java, RxJava, Retrofit, Mockito and Glide",821.0,4.4,206.0,https://www.udemy.com/course/modernandroidappjava/,Tech,Beginner
2590,PythonIntroduction Data Science Machine learning AZ,Python basics Learn Python for Data Science Python For Machine learning and Python Tips and tricks,36977.0,4.2,206.0,https://www.udemy.com/course/python-introduction-to-data-science-and-machine-learning-a-z/,Tech,Intermediate
2591,Sketch Design iOS App Swift Xcode,Master Creating Custom User Interfaces for Your Apps: Design a Cool iOS App and Build it From Start to Finish,1267.0,4.9,206.0,https://www.udemy.com/course/from-design-to-code/,Tech,All Levels
2592,Hacking macOS  Build 18 Desktop Apps Swift 3,The Hacking with macOS tutorial series is designed to make it easy for beginners to get started coding for macOS,1715.0,4.2,205.0,https://www.udemy.com/course/macbookapps/,Tech,Intermediate
2593,Java dream job Beginners interview preparation,"Learn Java Fundamentals, Object Oriented, Arrays, Collections, Maps and Solve puzzles to win Java interview questions!",4219.0,4.3,205.0,https://www.udemy.com/course/get-your-java-dream-job-junior-interview-preparation/,Tech,Beginner
